kappa,theta,sigma,rho,v0,r,T,k,price
2.5,0.03,0.4,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,0.21622898147803293
2.5,0.03,0.4,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,0.18614236661940908
2.5,0.03,0.4,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,0.15834244660116725
2.5,0.03,0.4,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,0.13301691814080774
2.5,0.03,0.4,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,0.1102986681810858
2.5,0.03,0.4,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,0.09025315529270189
2.5,0.03,0.4,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,0.07287081737319534
2.5,0.03,0.4,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.058066152927494896
2.5,0.03,0.4,-0.5,0.07,0.1,1,0.8,0.28506158794080916
2.5,0.03,0.4,-0.5,0.07,0.1,1,0.8500000000000001,0.2446593025753352
2.5,0.03,0.4,-0.5,0.07,0.1,1,0.9000000000000001,0.20621789278365643
2.5,0.03,0.4,-0.5,0.07,0.1,1,0.9500000000000002,0.1702497209413799
2.5,0.03,0.4,-0.5,0.07,0.1,1,1.0000000000000002,0.13728964529356358
2.5,0.03,0.4,-0.5,0.07,0.1,1,1.0500000000000003,0.10784448580827155
2.5,0.03,0.4,-0.5,0.07,0.1,1,1.1000000000000003,0.08232491026660904
2.5,0.03,0.4,-0.5,0.07,0.1,1,1.1500000000000004,0.06097004917645804
2.5,0.03,0.4,-0.5,0.07,0.1,1,1.2000000000000004,0.043785532498203716
2.5,0.03,0.4,-0.5,0.07,0.1,1,1.2500000000000004,0.030520750209501235
2.5,0.03,0.4,-0.5,0.07,0.1,1,1.3000000000000005,0.020702476304030715
2.5,0.03,0.4,-0.5,0.07,0.1,1,1.3500000000000005,0.013718908271086072
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,0.8,0.32155944976487605
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,0.8500000000000001,0.2831979197265727
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,0.9000000000000001,0.24643098897288507
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,0.9500000000000002,0.21159951564558932
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,1.0000000000000002,0.17905170455467334
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,1.0500000000000003,0.14911985301860742
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,1.1000000000000003,0.12209205625888031
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,1.1500000000000004,0.09818191235623386
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,1.2000000000000004,0.07750107581921711
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,1.2500000000000004,0.060040589879552964
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,1.3000000000000005,0.0456663856658423
2.5,0.03,0.4,-0.5,0.07,0.1,1.5,1.3500000000000005,0.03413167296233077
2.5,0.03,0.4,-0.5,0.07,0.1,2,0.8,0.3554388094281743
2.5,0.03,0.4,-0.5,0.07,0.1,2,0.8500000000000001,0.3188691150539975
2.5,0.03,0.4,-0.5,0.07,0.1,2,0.9000000000000001,0.2836283797601922
2.5,0.03,0.4,-0.5,0.07,0.1,2,0.9500000000000002,0.24996057563784457
2.5,0.03,0.4,-0.5,0.07,0.1,2,1.0000000000000002,0.21811087448334288
2.5,0.03,0.4,-0.5,0.07,0.1,2,1.0500000000000003,0.18831320232421112
2.5,0.03,0.4,-0.5,0.07,0.1,2,1.1000000000000003,0.16077621898319905
2.5,0.03,0.4,-0.5,0.07,0.1,2,1.1500000000000004,0.1356689081741459
2.5,0.03,0.4,-0.5,0.07,0.1,2,1.2000000000000004,0.11310735255468152
2.5,0.03,0.4,-0.5,0.07,0.1,2,1.2500000000000004,0.0931444696240118
2.5,0.03,0.4,-0.5,0.07,0.1,2,1.3000000000000005,0.07576437377248735
2.5,0.03,0.4,-0.5,0.07,0.1,2,1.3500000000000005,0.06088253462049531
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1,1.3500000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,1.5,1.3500000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.05,0.1,2,1.3500000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1,1.3500000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,1.5,1.3500000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,0.8,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,0.8500000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,0.9000000000000001,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,0.9500000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,1.0000000000000002,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,1.0500000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,1.1000000000000003,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,1.1500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,1.2000000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,1.2500000000000004,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,1.3000000000000005,nan
2.5,0.039999999999999994,0.1,-0.5,0.07,0.1,2,1.3500000000000005,nan
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,0.8,0.2827787744084075
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,0.8500000000000001,0.24226738170550055
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,0.9000000000000001,0.2040496000246117
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,0.9500000000000002,0.1686934421844246
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,1.0000000000000002,0.13670501619840403
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,1.0500000000000003,0.10846618499799854
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,1.1000000000000003,0.08418704918123443
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,1.1500000000000004,0.06388313470325346
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,1.2000000000000004,0.04738119833999649
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,1.2500000000000004,0.03435071022959085
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,1.3000000000000005,0.024352565309962576
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1,1.3500000000000005,0.0168939832926506
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,0.8,0.3201623960392893
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,0.8500000000000001,0.2820930031874034
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,0.9000000000000001,0.24592148618154086
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,0.9500000000000002,0.21199957137863445
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,1.0000000000000002,0.1806359296531882
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,1.0500000000000003,0.1520717680426351
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,1.1000000000000003,0.12646302160045242
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,1.1500000000000004,0.10387119806352918
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,1.2000000000000004,0.08426345205383956
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,1.2500000000000004,0.06752104303281181
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,1.3000000000000005,0.05345423761031287
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,1.5,1.3500000000000005,0.04182111184548454
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,0.8,0.35484367658671534
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,0.8500000000000001,0.3187695283588836
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,0.9000000000000001,0.2842893340487309
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,0.9500000000000002,0.25164572703878063
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,1.0000000000000002,0.2210505687417973
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,1.0500000000000003,0.19267320470401073
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,1.1000000000000003,0.1666322335001077
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,1.1500000000000004,0.1429912917365328
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,1.2000000000000004,0.12175885076367143
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,1.2500000000000004,0.10289159115348101
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,1.3000000000000005,0.08630061653986254
2.5,0.039999999999999994,0.2,-0.5,0.05,0.1,2,1.3500000000000005,0.07185960646219569
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,0.8,0.28378935345090106
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,0.24370838741799838
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,0.20597141499951133
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,0.17110176679431888
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,0.13955192431630536
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,0.11165155253580383
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,0.08757072635387897
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,0.06730508527816653
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,0.05068462415895164
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,0.037402690840884545
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,0.027058002488315636
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,0.01920098970066833
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,0.8,0.3210929899688483
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,0.2833451485480948
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,0.24752417968110652
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,0.21395933083887708
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,0.1829336584779001
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,0.15466306000313257
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,0.1292818525074474
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,0.10683630618896195
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,0.08728626636552939
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,0.0705138580571773
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,0.056337453209821586
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,0.0445286839235689
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,0.8,0.35565311934389743
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,0.31982678253210095
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,0.28561468799299594
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,0.25324662724574853
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,0.22292015684160194
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,0.194790326160447
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,0.1689628506028794
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,0.14549104271666724
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,0.12437637129614398
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,0.10557216472281028
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,0.08898974068934751
2.5,0.039999999999999994,0.2,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.07450613605358114
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,0.8,0.28482649732532384
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,0.8500000000000001,0.2451593825142402
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,0.9000000000000001,0.20787607543278497
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,0.9500000000000002,0.1734586917727753
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,1.0000000000000002,0.1423124720933463
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,1.0500000000000003,0.11472257470443603
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,1.1000000000000003,0.09082579247745354
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,1.1500000000000004,0.0706016336739021
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,1.2000000000000004,0.05388304387819859
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,1.2500000000000004,0.04038319300258614
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,1.3000000000000005,0.029732185567180047
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1,1.3500000000000005,0.021516738620071002
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,0.8,0.3220391779819175
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,0.8500000000000001,0.28460333712837604
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,0.9000000000000001,0.24911857441069474
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,0.9500000000000002,0.21589297308215127
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,1.0000000000000002,0.18518617543995275
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,1.0500000000000003,0.15719144820411202
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,1.1000000000000003,0.13202411805286773
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,1.1500000000000004,0.10971728096034389
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,1.2000000000000004,0.09022460227690665
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,1.2500000000000004,0.07342911683878645
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,1.3000000000000005,0.05915633897919398
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,1.5,1.3500000000000005,0.047189745822237394
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,0.8,0.3564734577697678
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,0.8500000000000001,0.3208893464035514
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,0.9000000000000001,0.28693716245697765
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,0.9500000000000002,0.25483441498969983
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,1.0000000000000002,0.22476527268004376
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,1.0500000000000003,0.19687162605248942
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,1.1000000000000003,0.17124749287223529
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,1.1500000000000004,0.14793692405961323
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,1.2000000000000004,0.1269351856024954
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,1.2500000000000004,0.10819270342175613
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,1.3000000000000005,0.09162108144342368
2.5,0.039999999999999994,0.2,-0.5,0.07,0.1,2,1.3500000000000005,0.07710043632336477
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,0.8,0.28373315834413926
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,0.8500000000000001,0.2432508437892088
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,0.9000000000000001,0.2048995794613644
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,0.9500000000000002,0.1692250340289142
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,1.0000000000000002,0.13675304766176033
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,1.0500000000000003,0.1079289617488256
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,1.1000000000000003,0.08305667681872386
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,1.1500000000000004,0.062250851238511484
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,1.2000000000000004,0.04541524469061209
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,1.2500000000000004,0.032254869018094046
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,1.3000000000000005,0.022320351635378932
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1,1.3500000000000005,0.015073296561399357
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1.5,0.8,0.32121941804861587
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1.5,0.8500000000000001,0.28315750272215345
2.5,0.039999999999999994,0.30000000000000004,-0.5,0.05,0.1,1.5,0.9000000000000001,0.2468658862638835
